"_id","Fiscal_Year","Budget_Type","Organization_Entity","Command_Name","Pillar_Name","District_Name","Unit_Name","Feature_Category","Cost_Element","Cost_Element_Long_Name","Amount"
1833,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D41,D42","Division 42","Materials & Supplies","2020","BOOK & MAGAZINE SUBSCRIPTIONS",500
1834,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Salaries","1554","SHIFT BONUS CIVILIAN C",4000
1835,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4083","PARKING ENFORCEMENT UNIT  -TOWING CHRG",200
1836,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4084","PUBLIC RELATIONS/PROMOTIONS",2000
1837,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4140","PRISONERS- MEALS",1800
1838,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4225","BUSINESS TRAV - PUBLIC TRANSIT",100
1839,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D43","Division 43","Services","4083","PARKING ENFORCEMENT UNIT  -TOWING CHRG",300
1840,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4255","CONFERENCES/SEMINARS - OTHER EXPENSES",1800
1841,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4312","COURSES/SEMINARS",2400
1842,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4441","CONTRACTED SERVICES - CABLE TV",2100
1843,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4770","PARKING EXPENSES (INTOWN)",200
1844,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4811","WIRELESS TELECOMMUNICATIONS SERVICES",4500
1845,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4815","COURIER SERVICES",100
1846,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D13,D53","Division 53","Services","4970","SERVICES AND RENTS - GENERAL",100
1847,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1744","EMPLOYMENT INSURANCE - UNIFORM",224400
1848,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1746","EMPLOYMENT INSURANCE - CIVILIAN",15400
1849,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1764","CANADA PENSION PLAN - UNIFORM",652800
1850,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1765","CANADA PENSION PLAN - CIVILIAN",44800
1851,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1773","OMERS POLICE - UNIFORM",2641800
1852,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Benefits","1776","OMERS CIVILIAN - CIVILIAN",110000
1853,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2010","STATIONERY AND OFFICE SUPPLIES",29700
1854,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2020","BOOK & MAGAZINE SUBSCRIPTIONS",400
1855,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2080","PHOTOGRAPHIC AND VIDEO SUPPLIES",1600
1856,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2082","HEALTH & SAFETY SUPPLIES",200
1857,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2083","FINGERPRINT SUPPLIES",1100
1858,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2086","TRAFFIC ENFORCEMENT SUPPLIES",200
1859,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4770","PARKING EXPENSES (INTOWN)",100
1860,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D41,D42","Division 42","Salaries","1504","REGULAR SALARIES UNIFORM",20538800
1861,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Materials & Supplies","2999","MISCELLANEOUS MATERIALS & SUPPLIES",400
1862,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Premium Pay","1582","CIVILIAN OVERTIME",1000
1863,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Premium Pay","1584","CIVILIAN LIEU TIME CASH PAYMENT",3800
1864,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1503","REGULAR SALARIES UNIFORM SENIOR OFFICERS",342400
1865,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1504","REGULAR SALARIES UNIFORM",21661000
1866,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1505","REGULAR SALARIES CIVILIAN A",280400
1867,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1507","REGULAR SALARIES CIVILIAN C",804900
1868,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1533","ALTERNATE RATE UNIFORM",25400
1869,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1534","ALTERNATE RATE CIVILIAN A",2700
1870,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1536","ALTERNATE RATE CIVILIAN C",600
1871,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1541","STATUTORY HOLIDAY UNIFORM",17400
1872,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1551","SHIFT BONUS UNIFORM",73900
1873,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1552","SHIFT BONUS CIVILIAN A",100
1874,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Salaries","1554","SHIFT BONUS CIVILIAN C",7000
1875,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4083","PARKING ENFORCEMENT UNIT  -TOWING CHRG",300
1876,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4084","PUBLIC RELATIONS/PROMOTIONS",1000
1877,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4086","TECH SERV -TRANSLATIONS & INTERPRETERS",900
1878,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4140","PRISONERS- MEALS",7000
1879,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4144","INVESTIGATIVE EXPENSE",200
1880,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D41,D42","Division 42","Salaries","1505","REGULAR SALARIES CIVILIAN A",210900
1881,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4804","WIRELESS DEVICES",100
1882,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D41,D42","Division 42","Salaries","1507","REGULAR SALARIES CIVILIAN C",1383600
1883,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D43","Division 43","Services","4084","PUBLIC RELATIONS/PROMOTIONS",1500
1884,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4811","WIRELESS TELECOMMUNICATIONS SERVICES",5000
1885,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4815","COURIER SERVICES",100
1886,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 32","Services","4970","SERVICES AND RENTS - GENERAL",100
1887,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1744","EMPLOYMENT INSURANCE - UNIFORM",165000
1888,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1746","EMPLOYMENT INSURANCE - CIVILIAN",8800
1889,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1764","CANADA PENSION PLAN - UNIFORM",480000
1890,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1765","CANADA PENSION PLAN - CIVILIAN",25600
1891,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1773","OMERS POLICE - UNIFORM",1918000
1892,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Benefits","1776","OMERS CIVILIAN - CIVILIAN",57300
1893,"2021","Approved Budget","1 - Toronto Police Service","Priority Response Command","East Field Command","District-D32,D33","Division 33","Materials & Supplies","2010","STATIONERY AND OFFICE SUPPLIES",16400
